,org_id,endpoint_id,status,current,date_time,Churn_status
81100,160090,37379120,3,1,2017-12-02,Churned
5712,160090,37379122,3,1,2017-12-02,Churned
741,160090,37379124,3,1,2017-12-02,Churned
9476,160090,37379125,3,1,2017-12-02,Churned
1029,160090,37379126,3,1,2017-12-02,Churned
25765,160090,37405171,3,1,2018-05-10,Churned
7535,160090,37405172,3,1,2017-12-02,Churned
4268,160090,37405173,3,1,2017-12-02,Churned
7536,160090,37405174,3,1,2017-12-02,Churned
3138,160090,37405176,3,1,2017-12-02,Churned
45893,160090,37405177,4,0,2018-05-31,Not Churned
3139,160090,37512309,3,1,2017-12-02,Churned
742,160090,37512310,3,1,2017-12-02,Churned
3023,160090,37525131,3,1,2017-12-02,Churned
9477,160090,37525132,3,1,2017-12-02,Churned
69344,160090,37525134,4,0,2018-07-26,Not Churned
1721,160090,37525138,3,1,2017-12-02,Churned
3620,160090,37680041,3,1,2017-12-02,Churned
3330,160090,37788249,3,1,2017-12-02,Churned
4269,160090,37797940,3,1,2017-12-02,Churned
7539,160090,37797942,3,1,2017-12-02,Churned
3621,160090,37797943,3,1,2017-12-02,Churned
7540,160090,37797957,3,1,2017-12-02,Churned
743,160090,37797961,3,1,2017-12-02,Churned
5713,160090,37797963,3,1,2017-12-02,Churned
744,160090,37797964,3,1,2017-12-02,Churned
745,160090,37797967,3,1,2017-12-02,Churned
7541,160090,37797969,3,1,2017-12-02,Churned
56,160090,37797970,3,1,2017-12-02,Churned
12061,160090,37797974,3,1,2018-05-10,Churned
1723,160090,37797975,3,1,2017-12-02,Churned
258,160090,37797976,3,1,2017-12-02,Churned
1030,160090,38932415,3,1,2017-12-02,Churned
746,160090,39036966,3,1,2017-12-02,Churned
3622,160090,39036968,3,1,2017-12-02,Churned
11084,160090,39036981,4,0,2018-02-08,Not Churned
11983,160090,39075359,3,1,2018-02-23,Churned
9478,160090,39075940,3,1,2017-12-02,Churned
7542,160090,39083953,3,1,2017-12-02,Churned
747,160090,39083954,3,1,2017-12-02,Churned
9479,160090,39083955,3,1,2017-12-02,Churned
1724,160090,39083956,3,1,2017-12-02,Churned
7110,160090,39083959,3,1,2017-12-02,Churned
57,160090,39083960,3,1,2017-12-02,Churned
3623,160090,39083984,3,1,2017-12-02,Churned
4270,160090,39083986,3,1,2017-12-02,Churned
4677,160090,39088268,3,1,2017-12-02,Churned
5714,160090,39108366,3,1,2017-12-02,Churned
4271,160090,39116119,3,1,2017-12-02,Churned
4272,160090,39123430,3,1,2017-12-02,Churned
748,160090,39132031,3,1,2017-12-02,Churned
7111,160090,39140095,3,1,2017-12-02,Churned
1725,160090,39140109,3,1,2017-12-02,Churned
4678,160090,39140111,3,1,2017-12-02,Churned
3332,160090,39140113,3,1,2017-12-02,Churned
12403,160090,39140115,3,1,2018-04-11,Churned
1726,160090,39140116,3,1,2017-12-02,Churned
259,160090,39140129,3,1,2017-12-02,Churned
3024,160090,39164032,3,1,2017-12-02,Churned
11895,160090,39198644,3,1,2017-12-02,Churned
1031,160090,39346337,3,1,2017-12-02,Churned
7112,160090,39350860,3,1,2017-12-02,Churned
7543,160090,39350891,3,1,2017-12-02,Churned
9480,160090,39357392,3,1,2017-12-02,Churned
12272,160090,39371555,3,1,2018-01-06,Churned
3625,160090,39494629,3,1,2017-12-02,Churned
81081,160090,39503145,3,1,2017-12-02,Churned
75423,160090,39530257,4,0,2018-07-27,Not Churned
9481,160090,39546757,3,1,2017-12-02,Churned
260,160090,39672565,3,1,2017-12-02,Churned
11896,160090,39695060,3,1,2017-12-02,Churned
749,160090,39707678,3,1,2017-12-02,Churned
3333,160090,39710242,3,1,2017-12-02,Churned
4679,160090,39797124,3,1,2017-12-02,Churned
12009,160090,39834175,3,1,2017-12-02,Churned
32795,160090,39841512,4,0,2018-06-14,Not Churned
1727,160090,39856228,3,1,2017-12-02,Churned
1058,160090,40060379,3,1,2017-12-02,Churned
71450,160090,40065399,3,1,2018-07-26,Churned
3334,160090,40068172,3,1,2017-12-02,Churned
3634,160090,40081362,3,1,2017-12-02,Churned
42014,160090,40094346,3,1,2018-06-25,Churned
47870,160090,40097252,4,0,2018-07-02,Not Churned
12010,160090,40103693,3,1,2017-12-02,Churned
4273,160090,40103695,3,1,2017-12-02,Churned
3635,160090,40103696,3,1,2017-12-02,Churned
3636,160090,40103704,3,1,2017-12-02,Churned
7113,160090,40157803,3,1,2017-12-02,Churned
38658,160090,40183326,3,1,2018-05-29,Churned
751,160090,40519210,3,1,2017-12-02,Churned
28383,160090,40537322,3,1,2018-05-10,Churned
5475,160090,40537323,4,0,2018-03-17,Not Churned
7114,160090,40537324,3,1,2017-12-02,Churned
3026,160090,40537325,3,1,2017-12-02,Churned
7115,160090,40544232,3,1,2017-12-02,Churned
5717,160090,40580131,3,1,2017-12-02,Churned
18749,160090,40580133,3,1,2018-03-23,Churned
3336,160090,40580134,3,1,2017-12-02,Churned
29600,160090,40580135,3,1,2018-05-23,Churned
4681,160090,40580137,3,1,2017-12-02,Churned
9482,160090,40580139,3,1,2017-12-02,Churned
1059,160090,40580144,3,1,2017-12-02,Churned
3337,160090,40580146,3,1,2017-12-02,Churned
4274,160090,40580147,3,1,2017-12-02,Churned
3027,160090,40580148,3,1,2017-12-02,Churned
752,160090,40580149,3,1,2017-12-02,Churned
4275,160090,40580150,3,1,2017-12-02,Churned
2296,160090,40580151,3,1,2018-03-01,Churned
12963,160090,40580152,4,0,2018-03-22,Not Churned
1729,160090,40580153,3,1,2017-12-02,Churned
5719,160090,40580155,3,1,2017-12-02,Churned
7117,160090,40580156,3,1,2017-12-02,Churned
22963,160090,40580157,3,1,2018-05-10,Churned
4682,160090,40580158,3,1,2017-12-02,Churned
4683,160090,40580161,3,1,2017-12-02,Churned
7119,160090,40580162,3,1,2017-12-02,Churned
4276,160090,40580163,3,1,2017-12-02,Churned
3638,160090,40580164,3,1,2017-12-02,Churned
1061,160090,40580165,3,1,2017-12-02,Churned
1730,160090,40580166,3,1,2017-12-02,Churned
1062,160090,40580167,3,1,2017-12-02,Churned
4277,160090,40663834,3,1,2017-12-02,Churned
9824,160090,40695709,3,1,2017-12-02,Churned
12062,160090,40729853,3,1,2018-05-10,Churned
20575,160090,40733607,3,1,2018-05-10,Churned
9540,160090,40752173,3,1,2017-12-02,Churned
3639,160090,40901429,3,1,2017-12-02,Churned
7545,160090,40901737,3,1,2017-12-02,Churned
9825,160090,41001391,3,1,2017-12-02,Churned
3028,160090,41011138,3,1,2017-12-02,Churned
7346,160090,41029450,3,1,2018-04-23,Churned
9541,160090,41036030,3,1,2017-12-02,Churned
1731,160090,41609479,3,1,2017-12-02,Churned
9826,160090,41609480,3,1,2017-12-02,Churned
4279,160090,41609483,3,1,2017-12-02,Churned
1063,160090,41643407,3,1,2017-12-02,Churned
5720,160090,41655986,3,1,2017-12-02,Churned
3640,160090,41699880,3,1,2017-12-02,Churned
3641,160090,41709435,3,1,2017-12-02,Churned
9543,160090,41715138,3,1,2017-12-02,Churned
67653,160090,41730897,4,0,2018-07-18,Not Churned
9827,160090,41731382,3,1,2017-12-02,Churned
9544,160090,41731383,3,1,2017-12-02,Churned
3642,160090,41800770,3,1,2017-12-02,Churned
753,160090,41803591,3,1,2017-12-02,Churned
3029,160090,41823876,3,1,2017-12-02,Churned
3643,160090,41991993,3,1,2017-12-02,Churned
4281,160090,42005437,3,1,2017-12-02,Churned
9545,160090,42007601,3,1,2017-12-02,Churned
1733,160090,42290672,3,1,2017-12-02,Churned
754,160090,42293340,3,1,2017-12-02,Churned
1734,160090,42299338,3,1,2017-12-02,Churned
1735,160090,42317842,3,1,2017-12-02,Churned
9546,160090,42334979,3,1,2017-12-02,Churned
1736,160090,42334981,3,1,2017-12-02,Churned
5721,160090,42348017,3,1,2017-12-02,Churned
4684,160090,42568235,3,1,2017-12-02,Churned
755,160090,42621653,3,1,2017-12-02,Churned
15548,160090,42658087,4,0,2018-03-06,Not Churned
79715,160090,42680040,4,0,2018-07-26,Not Churned
3645,160090,42740536,3,1,2017-12-02,Churned
16552,160090,42763101,3,1,2018-03-24,Churned
58,160090,42830381,3,1,2017-12-02,Churned
1737,160090,42835347,3,1,2017-12-02,Churned
12150,160090,42835348,4,0,2018-02-06,Not Churned
4283,160090,42835349,3,1,2017-12-02,Churned
20815,160090,42835350,4,0,2018-02-14,Not Churned
9547,160090,42835351,3,1,2017-12-02,Churned
3646,160090,42835352,3,1,2017-12-02,Churned
4685,160090,42839668,3,1,2017-12-02,Churned
55725,160090,42907370,3,1,2018-07-13,Churned
41952,160090,42914877,3,1,2018-06-23,Churned
46931,160090,42917030,4,0,2018-06-08,Not Churned
12012,160090,42920468,3,1,2017-12-02,Churned
756,160090,42998330,3,1,2017-12-02,Churned
4686,160090,42998332,3,1,2017-12-02,Churned
5722,160090,42998334,3,1,2017-12-02,Churned
27314,160090,42998335,4,0,2018-05-22,Not Churned
1738,160090,42998336,3,1,2017-12-02,Churned
6545,160090,42998341,4,0,2017-12-14,Not Churned
9549,160090,43150184,3,1,2017-12-02,Churned
3030,160090,43233742,3,1,2017-12-02,Churned
16078,160090,43240416,3,1,2017-12-27,Churned
7120,160090,43240547,3,1,2017-12-02,Churned
41924,160090,44206999,3,1,2018-06-22,Churned
1739,160090,44207000,3,1,2017-12-02,Churned
71482,160090,44224856,3,1,2018-07-27,Churned
3339,160090,44318087,3,1,2017-12-02,Churned
13690,160090,44337070,4,0,2018-04-11,Not Churned
25766,160090,44338351,3,1,2018-05-10,Churned
3647,160090,44364788,3,1,2017-12-02,Churned
4688,160090,44456410,3,1,2017-12-02,Churned
1740,160090,44468592,3,1,2017-12-02,Churned
26215,160090,44468593,4,0,2018-05-24,Not Churned
4284,160090,44485032,3,1,2017-12-02,Churned
9551,160090,44608965,3,1,2017-12-02,Churned
7121,160090,44612507,3,1,2017-12-02,Churned
3770,160090,44644632,3,1,2018-02-24,Churned
9552,160090,44646053,3,1,2017-12-02,Churned
4689,160090,44655272,3,1,2017-12-02,Churned
3648,160090,45114099,3,1,2017-12-02,Churned
12013,160090,45147944,3,1,2017-12-02,Churned
7546,160090,45369198,3,1,2017-12-02,Churned
7547,160090,45395020,3,1,2017-12-02,Churned
3031,160090,45407535,3,1,2017-12-02,Churned
12063,160090,45644432,3,1,2018-05-10,Churned
1066,160090,45915016,3,1,2017-12-02,Churned
1741,160090,45927377,3,1,2017-12-02,Churned
1938,160090,45929564,3,1,2017-12-02,Churned
38937,160090,45940388,3,1,2018-06-05,Churned
264,160090,46068280,3,1,2017-12-02,Churned
25541,160090,46090139,3,1,2018-05-23,Churned
9553,160090,46276202,3,1,2017-12-02,Churned
9554,160090,46276205,3,1,2017-12-02,Churned
60,160090,46693203,3,1,2017-12-02,Churned
3032,160090,46749352,3,1,2017-12-02,Churned
15064,160090,46759298,4,0,2018-03-01,Not Churned
3649,160090,46761391,3,1,2017-12-02,Churned
5724,160090,46768332,3,1,2017-12-02,Churned
1939,160090,46768335,3,1,2017-12-02,Churned
1940,160090,46768337,3,1,2017-12-02,Churned
4690,160090,46768343,3,1,2017-12-02,Churned
61,160090,46774339,3,1,2017-12-02,Churned
9828,160090,46777171,3,1,2017-12-02,Churned
5725,160090,46840742,3,1,2017-12-02,Churned
3629,160090,46854107,3,1,2018-04-23,Churned
4285,160090,46859813,3,1,2017-12-02,Churned
17347,160090,46864954,3,1,2018-05-10,Churned
3341,160090,46933927,3,1,2017-12-02,Churned
1941,160090,46939478,3,1,2017-12-02,Churned
1067,160090,46939482,3,1,2017-12-02,Churned
5726,160090,47141075,3,1,2017-12-02,Churned
15061,160090,47164225,3,1,2018-02-27,Churned
9556,160090,47299876,3,1,2017-12-02,Churned
17348,160090,47345817,3,1,2018-05-10,Churned
266,160090,47512622,3,1,2017-12-02,Churned
1942,160090,47512973,3,1,2017-12-02,Churned
4286,160090,47543991,3,1,2017-12-02,Churned
1068,160090,47635152,3,1,2017-12-02,Churned
3651,160090,47760955,3,1,2017-12-02,Churned
30121,160090,47774305,3,1,2018-05-28,Churned
267,160090,47781065,3,1,2017-12-02,Churned
28954,160090,47789559,3,1,2018-05-10,Churned
1069,160090,47864165,3,1,2017-12-02,Churned
4287,160090,47887562,3,1,2017-12-02,Churned
9557,160090,47995971,3,1,2017-12-02,Churned
1943,160090,48003557,3,1,2017-12-02,Churned
1944,160090,48003559,3,1,2017-12-02,Churned
3653,160090,48396951,3,1,2017-12-02,Churned
23705,160090,48403353,3,1,2018-05-23,Churned
42051,160090,48409522,3,1,2018-06-26,Churned
9029,160090,48416930,3,1,2018-01-26,Churned
9829,160090,48417681,3,1,2017-12-02,Churned
18176,160090,48482184,4,0,2018-03-01,Not Churned
5210,160090,48482306,3,1,2017-12-02,Churned
9559,160090,48482946,3,1,2017-12-02,Churned
13829,160090,48495350,3,1,2018-04-26,Churned
269,160090,48497510,3,1,2017-12-02,Churned
1072,160090,48500367,3,1,2017-12-02,Churned
9560,160090,48545998,3,1,2017-12-02,Churned
20620,160090,48583662,4,0,2018-02-06,Not Churned
5211,160090,48653135,3,1,2017-12-02,Churned
5534,160090,48653169,3,1,2018-05-10,Churned
7122,160090,48914885,3,1,2017-12-02,Churned
62,160090,48929357,3,1,2017-12-02,Churned
1945,160090,48929358,3,1,2017-12-02,Churned
63,160090,48933949,3,1,2017-12-02,Churned
757,160090,48940512,3,1,2017-12-02,Churned
7123,160090,48944769,3,1,2017-12-02,Churned
21406,160090,48948184,4,0,2018-04-25,Not Churned
7124,160090,48948786,3,1,2017-12-02,Churned
12014,160090,49015495,3,1,2017-12-02,Churned
15060,160090,49015673,3,1,2018-02-26,Churned
758,160090,49032462,3,1,2017-12-02,Churned
3656,160090,49033285,3,1,2017-12-02,Churned
1074,160090,49033287,3,1,2017-12-02,Churned
1946,160090,49033289,3,1,2017-12-02,Churned
9561,160090,49041697,3,1,2017-12-02,Churned
9562,160090,49043245,3,1,2017-12-02,Churned
9563,160090,49046071,3,1,2017-12-02,Churned
3342,160090,49046590,3,1,2017-12-02,Churned
30944,160090,49539365,4,0,2018-07-12,Not Churned
3033,160090,49573356,3,1,2017-12-02,Churned
3657,160090,49577286,3,1,2017-12-02,Churned
7548,160090,49586282,3,1,2017-12-02,Churned
759,160090,49587643,3,1,2017-12-02,Churned
7549,160090,49613103,3,1,2017-12-02,Churned
3343,160090,49631281,3,1,2017-12-02,Churned
270,160090,49774320,3,1,2017-12-02,Churned
1076,160090,49805417,3,1,2017-12-02,Churned
5212,160090,49912634,3,1,2017-12-02,Churned
7126,160090,49916425,3,1,2017-12-02,Churned
5727,160090,50011293,3,1,2017-12-02,Churned
6229,160090,50272425,3,1,2017-12-02,Churned
80223,160090,50272628,4,0,2018-07-23,Not Churned
8040,160090,50272862,3,1,2017-12-27,Churned
1078,160090,50274111,3,1,2017-12-02,Churned
3344,160090,50274113,3,1,2017-12-02,Churned
1948,160090,50274114,3,1,2017-12-02,Churned
3034,160090,50320404,3,1,2017-12-02,Churned
5535,160090,50320405,3,1,2018-05-10,Churned
9564,160090,50320406,3,1,2017-12-02,Churned
3658,160090,50367379,3,1,2017-12-02,Churned
65,160090,50370111,3,1,2017-12-02,Churned
18431,160090,50370113,4,0,2018-02-06,Not Churned
12015,160090,50373078,3,1,2017-12-02,Churned
66,160090,50377182,3,1,2017-12-02,Churned
7550,160090,50380009,3,1,2017-12-02,Churned
7127,160090,50380050,3,1,2017-12-02,Churned
6230,160090,50387795,3,1,2017-12-02,Churned
1950,160090,50403330,3,1,2017-12-02,Churned
67,160090,50432013,3,1,2017-12-02,Churned
6231,160090,50471965,3,1,2017-12-02,Churned
9830,160090,50471966,3,1,2017-12-02,Churned
3035,160090,50471969,3,1,2017-12-02,Churned
54302,160090,50475185,4,0,2018-07-16,Not Churned
1951,160090,50489303,3,1,2017-12-02,Churned
1952,160090,50609664,3,1,2017-12-02,Churned
3345,160090,50778081,3,1,2017-12-02,Churned
7128,160090,50778657,3,1,2017-12-02,Churned
6232,160090,50787028,3,1,2017-12-02,Churned
1953,160090,50795177,3,1,2017-12-02,Churned
3036,160090,50795299,3,1,2017-12-02,Churned
33421,160090,50800663,3,1,2018-06-25,Churned
9565,160090,50865590,3,1,2017-12-02,Churned
3659,160090,50872054,3,1,2017-12-02,Churned
4289,160090,50885149,3,1,2017-12-02,Churned
3037,160090,50890482,3,1,2017-12-02,Churned
9566,160090,50958605,3,1,2017-12-02,Churned
6233,160090,50977969,3,1,2017-12-02,Churned
5213,160090,50978832,3,1,2017-12-02,Churned
4290,160090,50978833,3,1,2017-12-02,Churned
41925,160090,50981343,3,1,2018-06-22,Churned
1954,160090,50981349,3,1,2017-12-02,Churned
3660,160090,51002299,3,1,2017-12-02,Churned
10329,160090,51051461,4,0,2018-01-24,Not Churned
3346,160090,51063611,3,1,2017-12-02,Churned
1955,160090,51065802,3,1,2017-12-02,Churned
9681,160090,51068424,3,1,2017-12-02,Churned
7129,160090,51083883,3,1,2017-12-02,Churned
5214,160090,51129537,3,1,2017-12-02,Churned
11253,160090,51133295,3,1,2017-12-05,Churned
18242,160090,51133380,3,1,2018-05-10,Churned
9682,160090,51133448,3,1,2017-12-02,Churned
39062,160090,51136358,4,0,2018-06-08,Not Churned
1956,160090,51145366,3,1,2017-12-02,Churned
12016,160090,51154515,3,1,2017-12-02,Churned
3038,160090,51154676,3,1,2017-12-02,Churned
20097,160090,51161053,4,0,2018-05-08,Not Churned
4291,160090,51162519,3,1,2017-12-02,Churned
5585,160090,51269402,4,0,2018-03-28,Not Churned
9683,160090,51269403,3,1,2017-12-02,Churned
7359,160090,51269404,3,1,2018-04-25,Churned
5215,160090,51269405,3,1,2017-12-02,Churned
12064,160090,51399131,3,1,2018-05-10,Churned
17089,160090,51399485,4,0,2018-02-13,Not Churned
68,160090,51415759,3,1,2017-12-02,Churned
3745,160090,51415910,3,1,2017-12-02,Churned
7554,160090,51418443,3,1,2017-12-02,Churned
5216,160090,51422954,3,1,2017-12-02,Churned
1958,160090,51500104,3,1,2017-12-02,Churned
7555,160090,51515701,3,1,2017-12-02,Churned
1959,160090,51518404,3,1,2017-12-02,Churned
3746,160090,51521206,3,1,2017-12-02,Churned
3347,160090,51521480,3,1,2017-12-02,Churned
9684,160090,51532496,3,1,2017-12-02,Churned
24726,160090,51532943,4,0,2018-04-23,Not Churned
761,160090,51605873,3,1,2017-12-02,Churned
6235,160090,51612917,3,1,2017-12-02,Churned
20618,160090,51623988,3,1,2018-05-10,Churned
1079,160090,51628302,3,1,2017-12-02,Churned
3167,160090,51699930,3,1,2017-12-02,Churned
9687,160090,51703742,3,1,2017-12-02,Churned
6236,160090,51706694,3,1,2017-12-02,Churned
9688,160090,51718003,3,1,2017-12-02,Churned
7131,160090,51724480,3,1,2017-12-02,Churned
7158,160090,51724702,3,1,2017-12-02,Churned
12017,160090,51730074,3,1,2017-12-02,Churned
6237,160090,51730566,3,1,2017-12-02,Churned
22708,160090,51753294,4,0,2018-05-14,Not Churned
7159,160090,51799461,3,1,2017-12-02,Churned
7160,160090,51804683,3,1,2017-12-02,Churned
21102,160090,51804684,3,1,2018-05-10,Churned
9689,160090,51804685,3,1,2017-12-02,Churned
7161,160090,51804686,3,1,2017-12-02,Churned
68418,160090,51804687,4,0,2018-07-26,Not Churned
12018,160090,51804689,3,1,2017-12-02,Churned
3747,160090,51804690,3,1,2017-12-02,Churned
1960,160090,51804691,3,1,2017-12-02,Churned
7928,160090,51804693,3,1,2017-12-02,Churned
763,160090,51805473,3,1,2017-12-02,Churned
6239,160090,51818476,3,1,2017-12-02,Churned
33504,160090,51825104,4,0,2018-06-27,Not Churned
9690,160090,51825343,3,1,2017-12-02,Churned
12019,160090,51949563,3,1,2017-12-02,Churned
9691,160090,51955333,3,1,2017-12-02,Churned
3168,160090,52004387,3,1,2017-12-02,Churned
12020,160090,52113829,3,1,2017-12-02,Churned
3194,160090,52113883,4,0,2018-01-24,Not Churned
4293,160090,52132871,3,1,2017-12-02,Churned
17550,160090,52154255,4,0,2017-12-21,Not Churned
7164,160090,52155464,3,1,2017-12-02,Churned
272,160090,52155465,3,1,2017-12-02,Churned
7929,160090,52156635,3,1,2017-12-02,Churned
3348,160090,52180269,3,1,2017-12-02,Churned
3748,160090,52180270,3,1,2017-12-02,Churned
12021,160090,52180272,3,1,2017-12-02,Churned
9832,160090,52180273,3,1,2017-12-02,Churned
52000,160090,52180275,3,1,2018-06-23,Churned
3749,160090,52180280,3,1,2017-12-02,Churned
3750,160090,52180281,3,1,2017-12-02,Churned
12505,160090,52180284,3,1,2018-05-10,Churned
3751,160090,52180287,3,1,2017-12-02,Churned
75389,160090,52180289,3,1,2018-07-26,Churned
9693,160090,52180290,3,1,2017-12-02,Churned
9694,160090,52180292,3,1,2017-12-02,Churned
9695,160090,52180293,3,1,2017-12-02,Churned
764,160090,52180295,3,1,2017-12-02,Churned
7931,160090,52180296,3,1,2017-12-02,Churned
9833,160090,52180297,3,1,2017-12-02,Churned
9696,160090,52180298,3,1,2017-12-02,Churned
14767,160090,52180299,4,0,2018-03-01,Not Churned
12773,160090,52180300,3,1,2018-01-18,Churned
7932,160090,52180302,3,1,2017-12-02,Churned
6240,160090,52180303,3,1,2017-12-02,Churned
7165,160090,52180305,3,1,2017-12-02,Churned
7933,160090,52191749,3,1,2017-12-02,Churned
3350,160090,52191756,3,1,2017-12-02,Churned
12022,160090,52227435,3,1,2017-12-02,Churned
7166,160090,52234128,3,1,2017-12-02,Churned
9697,160090,52235558,3,1,2017-12-02,Churned
3351,160090,52235561,3,1,2017-12-02,Churned
7167,160090,52235563,3,1,2017-12-02,Churned
44936,160090,52235568,3,1,2018-06-08,Churned
5217,160090,52235569,3,1,2017-12-02,Churned
7934,160090,52235570,3,1,2017-12-02,Churned
11853,160090,52236802,3,1,2018-03-23,Churned
12023,160090,52236897,3,1,2017-12-02,Churned
12024,160090,52243030,3,1,2017-12-02,Churned
6241,160090,52249541,3,1,2017-12-02,Churned
9698,160090,52249544,3,1,2017-12-02,Churned
74291,160090,52250269,3,1,2018-07-25,Churned
768,160090,52251096,3,1,2017-12-02,Churned
9699,160090,52366875,3,1,2017-12-02,Churned
9700,160090,52366876,3,1,2017-12-02,Churned
3352,160090,52366877,3,1,2017-12-02,Churned
5218,160090,52366878,3,1,2017-12-02,Churned
1961,160090,52366879,3,1,2017-12-02,Churned
4295,160090,52366880,3,1,2017-12-02,Churned
4296,160090,52366881,3,1,2017-12-02,Churned
69,160090,52366883,3,1,2017-12-02,Churned
6242,160090,52366884,3,1,2017-12-02,Churned
3353,160090,52366885,3,1,2017-12-02,Churned
1081,160090,52366886,3,1,2017-12-02,Churned
7935,160090,52366887,3,1,2017-12-02,Churned
1962,160090,52366888,3,1,2017-12-02,Churned
9834,160090,52366892,3,1,2017-12-02,Churned
